"boxerID","wins","defeats","draws","wins_by_KO","defeats_by_KO"
"584813","23","5",2,"9 KOs","0 KOs"
"347671","12","11",3,"6 KOs","4 KOs"
"85476","18","5",2,"5 KOs","0 KOs"
"60968","11","4",1,"5 KOs","2 KOs"
"284971","8","4",0,"0 KOs","0 KOs"
"104223","7","5",2,"2 KOs","2 KOs"
"64966","15","8",6,"9 KOs","4 KOs"
"39891","15","4",1,"7 KOs","2 KOs"
"359002","10","7",1,"5 KOs","2 KOs"
"698234","19","9",7,"6 KOs","2 KOs"
"66731","14","3",1,"8 KOs","2 KOs"
"62388","14","6",1,"8 KOs","4 KOs"
"371062","9","3",3,"0 KOs","0 KOs"
"119120","15","9",1,"3 KOs","1 KOs"
"138376","14","6",4,"1 KOs","3 KOs"
"58651","13","17",8,"4 KOs","11 KOs"
"30728","11","10",6,"2 KOs","4 KOs"
"325562","10","13",2,"2 KOs","2 KOs"
"901","16","6",1,"15 KOs","6 KOs"
"58241","25","8",2,"6 KOs","4 KOs"
"166610","23","31",8,"10 KOs","5 KOs"
"221144","7","3",1,"4 KOs","1 KOs"
"57475","24","9",6,"9 KOs","5 KOs"
"338944","14","7",0,"9 KOs","5 KOs"
"12003","14","17",1,"7 KOs","7 KOs"
"99953","10","5",3,"3 KOs","1 KOs"
"155990","35","17",2,"21 KOs","8 KOs"
"682555","14","1",0,"11 KOs","1 KOs"
"123342","8","5",1,"3 KOs","1 KOs"
"315724","14","5",3,"8 KOs","2 KOs"
"456053","17","13",3,"1 KOs","0 KOs"
"96875","45","9",7,"25 KOs","7 KOs"
"286216","10","4",1,"3 KOs","2 KOs"
"4406","12","9",0,"4 KOs","4 KOs"
"38735","7","1",1,"3 KOs","1 KOs"
"347394","15","11",5,"5 KOs","1 KOs"
"278874","8","4",3,"2 KOs","2 KOs"
"51934","11","4",0,"8 KOs","2 KOs"
"81993","18","15",0,"16 KOs","12 KOs"
"615902","15","7",3,"6 KOs","3 KOs"
"44575","34","30",6,"15 KOs","5 KOs"
"102035","13","11",9,"2 KOs","0 KOs"
"442469","10","9",0,"5 KOs","4 KOs"
"360310","12","5",1,"5 KOs","2 KOs"
"118940","12","4",0,"4 KOs","1 KOs"
"347398","12","15",1,"9 KOs","5 KOs"
"308215","23","28",0,"13 KOs","9 KOs"
"157218","25","13",4,"16 KOs","3 KOs"
"398594","18","15",6,"3 KOs","10 KOs"
"75736","29","15",1,"6 KOs","11 KOs"
"60611","10","2",0,"7 KOs","2 KOs"
"1553","16","11",1,"9 KOs","7 KOs"
"24563","29","35",9,"10 KOs","13 KOs"
"159676","10","5",0,"7 KOs","2 KOs"
"318356","42","50",19,"9 KOs","2 KOs"
"22563","17","3",1,"11 KOs","3 KOs"
"103451","14","12",2,"10 KOs","3 KOs"
"537581","7","3",3,"2 KOs","1 KOs"
"172266","13","6",1,"8 KOs","1 KOs"
"392782","19","5",4,"4 KOs","2 KOs"
"101413","10","6",2,"5 KOs","2 KOs"
"65976","26","10",6,"10 KOs","0 KOs"
"52466","20","7",4,"5 KOs","1 KOs"
"383026","9","9",3,"4 KOs","5 KOs"
"21821","15","6",0,"10 KOs","4 KOs"
"214036","13","3",6,"3 KOs","2 KOs"
"358926","26","16",4,"9 KOs","3 KOs"
"76134","19","8",3,"8 KOs","1 KOs"
"22374","26","17",4,"6 KOs","8 KOs"
"628089","17","5",0,"8 KOs","1 KOs"
"102012","34","16",12,"11 KOs","1 KOs"
"18988","20","3",0,"11 KOs","1 KOs"
"131219","23","10",5,"4 KOs","3 KOs"
"123423","9","8",3,"7 KOs","3 KOs"
"107633","18","19",1,"12 KOs","15 KOs"
"629999","2","1",0,"1 KOs","1 KOs"
"59555","11","8",0,"4 KOs","4 KOs"
"69019","47","39",18,"6 KOs","16 KOs"
"121312","2","6",1,"2 KOs","1 KOs"
"12041","6","8",0,"5 KOs","8 KOs"
"171646","9","5",3,"3 KOs","0 KOs"
"32027","13","10",1,"5 KOs","2 KOs"
"215471","8","1",2,"3 KOs","1 KOs"
"626510","16","3",1,"9 KOs","1 KOs"
"82306","7","23",5,"3 KOs","4 KOs"
"243257","22","4",3,"5 KOs","3 KOs"
"157730","18","9",6,"9 KOs","0 KOs"
"143214","16","1",1,"4 KOs","0 KOs"
"85359","14","3",1,"9 KOs","2 KOs"
"358249","3","3",0,"2 KOs","1 KOs"
"35143","22","10",11,"11 KOs","2 KOs"
"298742","9","2",1,"4 KOs","0 KOs"
"564471","16","0",1,"8 KOs","0 KOs"
"45305","19","63",9,"3 KOs","13 KOs"
"467195","18","15",10,"1 KOs","1 KOs"
"70314","26","24",4,"8 KOs","3 KOs"
"503066","16","5",3,"10 KOs","3 KOs"
"65314","10","3",1,"4 KOs","3 KOs"
"30012","13","12",2,"7 KOs","6 KOs"
"632573","11","12",4,"5 KOs","5 KOs"
"92080","19","6",0,"17 KOs","2 KOs"
"134201","13","7",4,"2 KOs","3 KOs"
"69062","23","28",11,"2 KOs","0 KOs"
"82348","12","6",2,"6 KOs","3 KOs"
"53373","11","17",7,"6 KOs","1 KOs"
"503841","7","4",0,"2 KOs","0 KOs"
"628200","19","8",4,"3 KOs","0 KOs"
"126594","28","33",23,"3 KOs","9 KOs"
"116081","15","5",0,"6 KOs","2 KOs"
"64612","11","2",0,"6 KOs","0 KOs"
"693818","16","2",1,"8 KOs","1 KOs"
"75677","12","11",2,"10 KOs","4 KOs"
"24692","80","48",19,"34 KOs","5 KOs"
"151306","11","12",2,"6 KOs","7 KOs"
"58748","24","9",1,"15 KOs","5 KOs"
"531724","17","12",2,"5 KOs","5 KOs"
"200231","10","15",9,"3 KOs","1 KOs"
"677556","20","1",0,"12 KOs","1 KOs"
"21616","21","17",4,"7 KOs","5 KOs"
"490112","2","3",1,"1 KOs","1 KOs"
"379121","9","6",2,"5 KOs","2 KOs"
"46970","18","7",5,"10 KOs","1 KOs"
"223684","12","4",0,"8 KOs","1 KOs"
"99867","20","13",2,"6 KOs","4 KOs"
"6870","12","7",2,"5 KOs","5 KOs"
"44320","11","17",5,"7 KOs","6 KOs"
"9823","29","33",19,"3 KOs","4 KOs"
"195675","7","6",2,"4 KOs","0 KOs"
"33604","37","26",2,"24 KOs","17 KOs"
"365094","8","2",0,"4 KOs","1 KOs"
"258120","16","1",2,"8 KOs","1 KOs"
"309335","7","3",0,"4 KOs","0 KOs"
"50913","21","12",2,"14 KOs","2 KOs"
"236382","15","23",6,"9 KOs","3 KOs"
"88788","13","15",3,"2 KOs","1 KOs"
"61554","18","3",4,"6 KOs","2 KOs"
"506935","14","3",0,"10 KOs","0 KOs"
"113628","15","10",1,"1 KOs","0 KOs"
"29280","14","11",5,"7 KOs","3 KOs"
"67135","14","17",6,"3 KOs","4 KOs"
"169315","14","13",8,"8 KOs","3 KOs"
"45218","19","7",1,"11 KOs","3 KOs"
"2753","23","11",2,"19 KOs","5 KOs"
"110123","25","17",3,"5 KOs","8 KOs"
"145901","7","5",1,"3 KOs","2 KOs"
"1034","10","13",2,"4 KOs","6 KOs"
"72471","8","5",1,"1 KOs","1 KOs"
"64590","26","16",3,"24 KOs","10 KOs"
"21676","25","6",0,"13 KOs","6 KOs"
"513279","18","14",3,"2 KOs","3 KOs"
"115487","53","25",16,"36 KOs","13 KOs"
"30536","17","19",2,"14 KOs","13 KOs"
"84642","13","8",8,"2 KOs","2 KOs"
"373202","22","12",1,"11 KOs","7 KOs"
"577902","24","3",1,"13 KOs","3 KOs"
"41124","15","5",1,"4 KOs","4 KOs"
"111939","10","11",4,"1 KOs","4 KOs"
"240502","14","8",3,"1 KOs","2 KOs"
"1224","22","12",7,"4 KOs","2 KOs"
"71145","12","14",3,"3 KOs","5 KOs"
"170255","9","3",7,"1 KOs","0 KOs"
"55797","35","17",2,"8 KOs","5 KOs"
"449517","7","2",0,"4 KOs","1 KOs"
"2079","12","11",0,"11 KOs","11 KOs"
"741457","10","4",0,"7 KOs","4 KOs"
"193491","17","11",12,"1 KOs","3 KOs"
"351397","14","5",3,"10 KOs","2 KOs"
"329684","11","2",2,"3 KOs","1 KOs"
"254073","4","2",1,"3 KOs","2 KOs"
"307755","5","1",0,"5 KOs","1 KOs"
"26296","22","17",5,"6 KOs","8 KOs"
"171479","10","5",0,"7 KOs","3 KOs"
"7983","34","10",0,"14 KOs","7 KOs"
"269632","21","5",7,"2 KOs","2 KOs"
"185947","76","14",0,"37 KOs","9 KOs"
"173319","16","5",1,"6 KOs","2 KOs"
"16622","25","6",2,"18 KOs","3 KOs"
"69253","18","10",1,"11 KOs","1 KOs"
"88738","15","8",2,"4 KOs","2 KOs"
"5199","15","6",0,"8 KOs","3 KOs"
"231926","9","7",1,"4 KOs","3 KOs"
"148570","14","5",6,"4 KOs","2 KOs"
"109172","31","26",4,"13 KOs","7 KOs"
"329972","8","5",2,"2 KOs","1 KOs"
"56924","11","6",0,"8 KOs","4 KOs"
"135032","20","8",1,"10 KOs","4 KOs"
"65780","12","2",0,"5 KOs","2 KOs"
"248746","18","8",1,"14 KOs","4 KOs"
"45191","20","7",0,"9 KOs","3 KOs"
"17098","14","13",0,"14 KOs","13 KOs"
"202010","28","16",0,"10 KOs","8 KOs"
"161646","10","6",0,"8 KOs","6 KOs"
"119072","12","6",3,"7 KOs","5 KOs"
"81974","35","18",8,"8 KOs","3 KOs"
"519641","14","7",2,"6 KOs","2 KOs"
"12848","14","21",2,"3 KOs","7 KOs"
"280278","10","5",1,"6 KOs","1 KOs"
"439214","6","3",2,"3 KOs","0 KOs"
"104495","8","8",0,"5 KOs","6 KOs"
"26925","21","5",0,"13 KOs","5 KOs"
"127892","19","4",4,"8 KOs","2 KOs"
"71055","16","8",3,"8 KOs","5 KOs"
"20330","26","36",5,"7 KOs","7 KOs"
"82403","23","3",1,"5 KOs","1 KOs"
"41338","42","50",15,"21 KOs","15 KOs"
"54846","19","8",9,"6 KOs","1 KOs"
"21343","23","31",10,"8 KOs","9 KOs"
"29713","14","29",6,"5 KOs","3 KOs"
"56858","39","61",14,"19 KOs","9 KOs"
"11146","20","18",1,"7 KOs","7 KOs"
"12613","26","25",10,"11 KOs","9 KOs"
"117651","10","4",1,"4 KOs","2 KOs"
"598210","12","14",3,"5 KOs","7 KOs"
"349759","12","5",0,"11 KOs","2 KOs"
"91984","18","26",3,"6 KOs","10 KOs"
"227950","15","9",1,"10 KOs","2 KOs"
"125904","12","5",4,"2 KOs","1 KOs"
"88166","14","6",2,"11 KOs","4 KOs"
"273615","11","5",1,"4 KOs","3 KOs"
"77100","11","9",0,"6 KOs","3 KOs"
"30468","10","27",0,"5 KOs","9 KOs"
"115682","15","28",11,"6 KOs","15 KOs"
"706470","26","4",1,"11 KOs","1 KOs"
"89023","11","14",4,"5 KOs","7 KOs"
"90736","16","11",0,"9 KOs","4 KOs"
"631511","24","1",0,"19 KOs","1 KOs"
"63620","13","8",4,"5 KOs","2 KOs"
"114155","32","24",6,"19 KOs","6 KOs"
"85555","22","12",1,"6 KOs","8 KOs"
"153255","50","79",38,"17 KOs","8 KOs"
"158122","28","16",12,"18 KOs","5 KOs"
"177264","24","18",11,"7 KOs","2 KOs"
"19824","9","6",0,"5 KOs","0 KOs"
"554624","31","1",0,"23 KOs","0 KOs"
"576349","18","8",1,"7 KOs","6 KOs"
"157751","12","11",0,"7 KOs","6 KOs"
"14932","5","1",0,"2 KOs","0 KOs"
"286014","10","9",1,"6 KOs","3 KOs"
"11489","26","26",9,"6 KOs","3 KOs"
"3294","30","7",1,"22 KOs","3 KOs"
"16758","40","13",2,"18 KOs","11 KOs"
"37268","31","15",0,"8 KOs","12 KOs"
"386304","21","11",5,"3 KOs","4 KOs"
"109765","18","5",1,"12 KOs","3 KOs"
"155430","13","0",3,"6 KOs","0 KOs"
"117872","19","18",8,"4 KOs","7 KOs"
"112101","13","5",0,"5 KOs","1 KOs"
"6695","6","11",1,"2 KOs","7 KOs"
"254205","15","5",2,"8 KOs","0 KOs"
"306585","11","5",2,"2 KOs","1 KOs"
"82702","9","4",1,"2 KOs","0 KOs"
"248464","14","9",8,"3 KOs","2 KOs"
"186245","13","18",2,"2 KOs","8 KOs"
"53297","7","12",5,"5 KOs","4 KOs"
"22346","17","19",1,"8 KOs","8 KOs"
"649984","16","5",3,"3 KOs","0 KOs"
"48354","36","30",19,"11 KOs","6 KOs"
"338353","13","3",5,"2 KOs","1 KOs"
"261719","9","0",0,"3 KOs","0 KOs"
"17600","38","32",6,"20 KOs","23 KOs"
"41797","18","7",2,"7 KOs","3 KOs"
"7359","23","3",1,"9 KOs","2 KOs"
"19083","14","3",1,"3 KOs","1 KOs"
"54475","8","4",0,"5 KOs","2 KOs"
"477154","6","2",0,"4 KOs","1 KOs"
"144015","8","5",5,"4 KOs","2 KOs"
"40910","19","8",5,"6 KOs","5 KOs"
"52237","7","9",4,"3 KOs","2 KOs"
"427432","28","26",14,"18 KOs","4 KOs"
"30319","10","7",0,"2 KOs","0 KOs"
"712765","10","2",0,"3 KOs","0 KOs"
"97070","7","11",0,"7 KOs","7 KOs"
"54162","21","7",1,"8 KOs","4 KOs"
"108749","7","3",0,"3 KOs","1 KOs"
"520021","7","3",0,"5 KOs","0 KOs"
"231259","14","13",0,"5 KOs","2 KOs"
"113415","12","13",3,"2 KOs","1 KOs"
"31910","20","7",3,"13 KOs","2 KOs"
"107139","20","13",1,"6 KOs","4 KOs"
"51824","17","9",3,"5 KOs","0 KOs"
"165062","18","12",2,"5 KOs","1 KOs"
"66177","22","43",5,"5 KOs","2 KOs"
"34714","23","20",6,"7 KOs","6 KOs"
"9163","14","2",0,"10 KOs","1 KOs"
"8925","9","14",1,"7 KOs","13 KOs"
"235674","7","3",1,"4 KOs","0 KOs"
"65373","25","17",7,"5 KOs","2 KOs"
"81472","10","13",1,"6 KOs","3 KOs"
"102514","9","1",2,"1 KOs","1 KOs"
"338937","17","13",9,"4 KOs","0 KOs"
"84795","18","10",2,"16 KOs","4 KOs"
"41220","8","1",0,"1 KOs","0 KOs"
"107389","13","11",0,"4 KOs","7 KOs"
"261527","43","16",7,"14 KOs","2 KOs"
"33078","12","4",0,"10 KOs","1 KOs"
"361091","16","0",0,"5 KOs","0 KOs"
"31286","6","16",0,"6 KOs","1 KOs"
"152995","34","25",19,"16 KOs","5 KOs"
"10536","36","38",7,"24 KOs","15 KOs"
"34952","32","7",0,"10 KOs","3 KOs"
"68348","22","17",5,"12 KOs","4 KOs"
"358201","12","11",2,"4 KOs","4 KOs"
"66000","41","36",15,"9 KOs","16 KOs"
"65202","22","16",7,"7 KOs","2 KOs"
"537972","42","25",4,"27 KOs","16 KOs"
"36406","17","10",3,"7 KOs","6 KOs"
"76724","13","5",1,"11 KOs","1 KOs"
"860470","6","3",0,"0 KOs","0 KOs"
"83467","9","10",1,"1 KOs","4 KOs"
"10861","24","39",3,"16 KOs","11 KOs"
"79191","16","15",5,"4 KOs","10 KOs"
"521043","21","2",2,"14 KOs","2 KOs"
"95687","7","16",2,"1 KOs","6 KOs"
"83816","16","15",5,"7 KOs","7 KOs"
"55580","13","4",0,"9 KOs","2 KOs"
"87192","15","8",10,"4 KOs","0 KOs"
"113493","18","9",4,"9 KOs","5 KOs"
"787909","14","0",0,"8 KOs","0 KOs"
"54450","8","7",3,"5 KOs","2 KOs"
"13802","29","16",7,"9 KOs","4 KOs"
"147605","20","16",3,"10 KOs","5 KOs"
"67126","29","6",9,"6 KOs","3 KOs"
"427684","26","9",4,"4 KOs","0 KOs"
"87996","29","46",8,"18 KOs","7 KOs"
"25268","20","5",2,"12 KOs","3 KOs"
"74120","14","8",3,"0 KOs","3 KOs"
"55939","23","3",8,"16 KOs","1 KOs"
"51727","14","20",5,"2 KOs","2 KOs"
"154210","14","6",0,"6 KOs","1 KOs"
"21339","9","8",1,"4 KOs","6 KOs"
"119229","11","3",2,"4 KOs","1 KOs"
"82337","16","5",3,"3 KOs","0 KOs"
"98188","11","12",2,"1 KOs","2 KOs"
"70967","11","4",0,"6 KOs","3 KOs"
"334140","22","13",5,"11 KOs","0 KOs"
"4715","13","6",2,"7 KOs","2 KOs"
"85475","31","7",1,"18 KOs","4 KOs"
"185433","17","6",2,"7 KOs","2 KOs"
"46174","19","2",3,"6 KOs","2 KOs"
"116780","30","11",3,"7 KOs","6 KOs"
"436838","10","5",1,"5 KOs","3 KOs"
"208240","8","8",1,"3 KOs","6 KOs"
"198899","25","16",4,"8 KOs","3 KOs"
"755395","10","0",0,"8 KOs","0 KOs"
"829463","12","0",0,"6 KOs","0 KOs"
"65991","22","41",1,"1 KOs","21 KOs"
"514027","6","2",0,"0 KOs","0 KOs"
"3776","10","12",1,"7 KOs","6 KOs"
"272744","14","4",2,"4 KOs","2 KOs"
"94383","17","5",0,"3 KOs","4 KOs"
"21814","18","6",1,"13 KOs","1 KOs"
"184454","14","23",7,"0 KOs","5 KOs"
"24435","27","19",4,"11 KOs","9 KOs"
"392287","16","11",7,"4 KOs","3 KOs"
"686045","21","12",4,"3 KOs","2 KOs"
"50773","14","7",1,"3 KOs","3 KOs"
"240691","12","8",2,"0 KOs","0 KOs"
"418881","24","7",2,"11 KOs","2 KOs"
"630179","15","7",0,"5 KOs","1 KOs"
"117","10","26",1,"6 KOs","14 KOs"
"24602","10","6",2,"3 KOs","5 KOs"
"483145","20","2",0,"16 KOs","2 KOs"
"6773","25","13",3,"10 KOs","7 KOs"
"159812","15","16",11,"4 KOs","3 KOs"
"159410","9","3",1,"9 KOs","3 KOs"
"29558","9","1",3,"2 KOs","1 KOs"
"101133","16","12",5,"5 KOs","3 KOs"
"103971","13","10",4,"5 KOs","6 KOs"
"610414","18","3",1,"8 KOs","0 KOs"
"16478","9","10",10,"2 KOs","4 KOs"
"6126","22","8",2,"9 KOs","3 KOs"
"383","12","13",0,"6 KOs","6 KOs"
"245745","16","1",2,"9 KOs","1 KOs"
"29087","25","42",7,"7 KOs","14 KOs"
"70357","20","11",4,"7 KOs","5 KOs"
"46989","6","7",1,"2 KOs","3 KOs"
"49948","22","19",7,"9 KOs","9 KOs"
"578752","17","7",0,"8 KOs","4 KOs"
"514667","11","3",0,"3 KOs","1 KOs"
"31287","22","29",16,"14 KOs","6 KOs"
"68216","28","12",7,"14 KOs","5 KOs"
"32692","19","4",0,"14 KOs","3 KOs"
"34561","22","7",0,"14 KOs","4 KOs"
"105427","34","11",3,"17 KOs","2 KOs"
"377863","11","12",1,"1 KOs","2 KOs"
"276628","21","19",5,"4 KOs","8 KOs"
"269116","19","2",0,"6 KOs","1 KOs"
"692929","12","1",1,"4 KOs","0 KOs"
"139044","20","2",1,"18 KOs","1 KOs"
"162424","19","27",5,"4 KOs","3 KOs"
"73921","11","13",3,"2 KOs","0 KOs"
"22335","18","3",1,"2 KOs","2 KOs"
"272464","32","27",4,"11 KOs","10 KOs"
"186976","25","21",4,"7 KOs","2 KOs"
"134221","31","22",7,"16 KOs","13 KOs"
"64353","16","9",6,"4 KOs","4 KOs"
"43924","14","2",1,"7 KOs","1 KOs"
"321186","15","29",8,"5 KOs","17 KOs"
"42055","11","3",0,"2 KOs","0 KOs"
"5751","18","4",0,"14 KOs","2 KOs"
"22034","23","6",0,"22 KOs","5 KOs"
"581249","20","7",6,"11 KOs","4 KOs"
"104200","8","2",0,"6 KOs","2 KOs"
"27071","19","5",0,"17 KOs","4 KOs"
"34152","10","1",0,"6 KOs","1 KOs"
"841469","8","3",0,"6 KOs","2 KOs"
"304167","7","4",1,"6 KOs","4 KOs"
"222478","25","21",3,"8 KOs","7 KOs"
"88275","20","21",6,"6 KOs","3 KOs"
"61445","19","23",3,"3 KOs","4 KOs"
"11650","35","42",20,"11 KOs","18 KOs"
"115299","13","8",1,"11 KOs","2 KOs"
"458990","21","28",2,"17 KOs","24 KOs"
"35496","8","5",1,"4 KOs","1 KOs"
"11262","9","7",4,"6 KOs","2 KOs"
"6872","38","30",3,"18 KOs","10 KOs"
"727695","10","3",1,"6 KOs","2 KOs"
"28963","14","8",4,"9 KOs","3 KOs"
"277682","12","5",2,"3 KOs","2 KOs"
"152261","30","8",2,"26 KOs","6 KOs"
"153613","22","17",3,"5 KOs","8 KOs"
"495347","23","12",2,"16 KOs","8 KOs"
"173328","8","4",3,"5 KOs","2 KOs"
"162501","12","12",3,"7 KOs","4 KOs"
"270884","15","4",3,"9 KOs","1 KOs"
"66838","4","7",1,"4 KOs","2 KOs"
"741097","19","1",0,"13 KOs","0 KOs"
"356214","14","61",5,"10 KOs","15 KOs"
"7476","19","25",3,"2 KOs","4 KOs"
"334402","22","6",6,"4 KOs","1 KOs"
"271235","12","11",5,"8 KOs","0 KOs"
"130081","28","15",6,"11 KOs","6 KOs"
"662387","14","1",0,"10 KOs","0 KOs"
"487826","12","1",1,"9 KOs","1 KOs"
"81336","24","22",10,"5 KOs","9 KOs"
"15256","9","6",1,"2 KOs","5 KOs"
"113725","17","7",0,"6 KOs","4 KOs"
"334830","17","14",3,"12 KOs","8 KOs"
"554902","20","8",0,"19 KOs","3 KOs"
"134213","22","7",2,"13 KOs","3 KOs"
"72500","22","13",1,"9 KOs","6 KOs"
"36457","23","5",2,"6 KOs","4 KOs"
"47590","19","7",5,"2 KOs","0 KOs"
"58636","67","46",30,"18 KOs","10 KOs"
"652375","20","1",1,"9 KOs","1 KOs"
"96849","17","3",2,"10 KOs","0 KOs"
"161161","2","5",0,"1 KOs","3 KOs"
"538224","21","16",0,"11 KOs","6 KOs"
"219884","13","10",8,"3 KOs","0 KOs"
"47207","11","5",5,"3 KOs","2 KOs"
"40475","20","12",6,"12 KOs","10 KOs"
"634360","19","4",1,"6 KOs","0 KOs"
"31431","9","15",2,"7 KOs","6 KOs"
"238814","9","8",1,"0 KOs","1 KOs"
"170697","14","14",10,"2 KOs","6 KOs"
"229129","20","4",0,"9 KOs","2 KOs"
"379902","41","4",0,"31 KOs","3 KOs"
"176495","27","8",3,"11 KOs","0 KOs"
"715302","17","2",1,"1 KOs","0 KOs"
"36184","12","4",2,"10 KOs","2 KOs"
"386397","19","2",0,"12 KOs","2 KOs"
"172746","27","14",4,"20 KOs","7 KOs"
"573732","24","7",0,"15 KOs","3 KOs"
"26649","14","8",0,"9 KOs","4 KOs"
"173666","12","9",0,"5 KOs","2 KOs"
"11486","10","5",3,"0 KOs","2 KOs"
"77537","11","3",0,"6 KOs","3 KOs"
"204950","10","1",3,"6 KOs","1 KOs"
"179376","9","3",2,"8 KOs","0 KOs"
"39831","10","5",10,"5 KOs","2 KOs"
"16711","26","9",1,"9 KOs","7 KOs"
"3884","24","9",0,"14 KOs","7 KOs"
"122362","47","73",39,"21 KOs","13 KOs"
"17368","18","10",3,"9 KOs","4 KOs"
"15142","17","20",2,"6 KOs","12 KOs"
"435759","14","9",0,"9 KOs","4 KOs"
"82143","33","33",8,"3 KOs","4 KOs"
"80972","8","8",12,"0 KOs","0 KOs"
"16588","27","36",4,"8 KOs","15 KOs"
"98895","24","38",7,"5 KOs","7 KOs"
"769485","19","17",5,"8 KOs","1 KOs"
"1132","18","16",1,"11 KOs","12 KOs"
"56826","20","17",6,"3 KOs","5 KOs"
"549899","24","20",6,"7 KOs","6 KOs"
"127835","15","8",4,"8 KOs","1 KOs"
"90604","11","3",0,"4 KOs","2 KOs"
"37779","37","23",8,"19 KOs","13 KOs"
"53119","16","23",3,"8 KOs","13 KOs"
"70193","9","28",1,"6 KOs","11 KOs"
"10037","26","21",2,"16 KOs","14 KOs"
"29362","42","59",12,"11 KOs","8 KOs"
"72254","24","13",5,"9 KOs","2 KOs"
"49136","18","10",6,"6 KOs","5 KOs"
"44208","18","25",3,"8 KOs","11 KOs"
"470371","23","3",0,"15 KOs","3 KOs"
"184047","20","22",1,"5 KOs","9 KOs"
"12437","17","17",3,"6 KOs","11 KOs"
"11150","26","17",5,"9 KOs","8 KOs"
"352899","20","22",1,"8 KOs","10 KOs"
"663885","17","2",0,"10 KOs","0 KOs"
"809419","13","2",1,"7 KOs","1 KOs"
"52411","1","4",0,"1 KOs","3 KOs"
"95651","28","27",7,"10 KOs","4 KOs"
"112660","38","28",20,"14 KOs","7 KOs"
"159643","14","10",2,"4 KOs","1 KOs"
"106506","11","15",6,"4 KOs","5 KOs"
"148291","9","2",0,"4 KOs","1 KOs"
"160396","17","15",3,"10 KOs","4 KOs"
"538069","22","4",0,"14 KOs","4 KOs"
"9865","45","77",22,"18 KOs","15 KOs"
"44194","19","16",2,"3 KOs","10 KOs"
"329960","9","5",1,"3 KOs","0 KOs"
"368997","14","4",1,"4 KOs","1 KOs"
"377753","30","4",2,"19 KOs","2 KOs"
"98609","15","2",1,"9 KOs","0 KOs"
"60078","6","10",1,"3 KOs","5 KOs"
"649770","18","2",1,"11 KOs","0 KOs"
"16072","15","11",3,"9 KOs","4 KOs"
"1026098","26","6",7,"12 KOs","2 KOs"
"341664","9","1",2,"1 KOs","0 KOs"
"44538","10","10",2,"2 KOs","2 KOs"
"80761","29","13",20,"4 KOs","3 KOs"
"254781","22","9",0,"16 KOs","5 KOs"
"223075","7","5",0,"3 KOs","2 KOs"
"28414","12","31",3,"5 KOs","8 KOs"
"133250","11","10",14,"1 KOs","3 KOs"
"395936","14","6",1,"6 KOs","1 KOs"
"156597","11","14",1,"4 KOs","8 KOs"
"147686","13","11",2,"2 KOs","4 KOs"
"477081","9","2",1,"1 KOs","0 KOs"
"593691","21","9",0,"12 KOs","6 KOs"
"37199","11","11",2,"3 KOs","1 KOs"
"148910","16","1",0,"11 KOs","0 KOs"
"9021","11","4",3,"5 KOs","3 KOs"
"43963","10","11",1,"3 KOs","4 KOs"
"502336","17","4",1,"3 KOs","3 KOs"
"1367","17","9",1,"8 KOs","6 KOs"
"81634","17","21",0,"5 KOs","17 KOs"
"731313","12","1",0,"8 KOs","1 KOs"
"114730","18","12",2,"8 KOs","2 KOs"
"303455","9","5",1,"4 KOs","3 KOs"
"113778","9","17",8,"0 KOs","8 KOs"
"8217","17","9",1,"4 KOs","0 KOs"
"538250","8","5",1,"1 KOs","0 KOs"
"121177","10","7",11,"4 KOs","2 KOs"
"286100","10","7",1,"6 KOs","4 KOs"
"530554","53","52",19,"21 KOs","10 KOs"
"630242","7","3",1,"3 KOs","0 KOs"
"93098","12","11",2,"3 KOs","2 KOs"
"182590","10","17",2,"3 KOs","0 KOs"
"38876","20","8",0,"8 KOs","4 KOs"
"312187","13","11",4,"5 KOs","1 KOs"
"69240","12","17",4,"2 KOs","1 KOs"
"2743","7","15",2,"6 KOs","6 KOs"
"175178","41","18",16,"21 KOs","7 KOs"
"165416","23","13",17,"11 KOs","8 KOs"
"60485","28","7",2,"3 KOs","2 KOs"
"11464","19","24",2,"9 KOs","15 KOs"
"22316","21","14",3,"9 KOs","5 KOs"
"316315","24","17",5,"9 KOs","9 KOs"
"485848","14","4",0,"7 KOs","4 KOs"
"104530","8","18",1,"6 KOs","11 KOs"
"24116","20","12",3,"5 KOs","5 KOs"
"199519","12","7",0,"4 KOs","4 KOs"
"482533","16","6",1,"6 KOs","0 KOs"
"42973","25","26",10,"14 KOs","9 KOs"
"506432","10","7",5,"3 KOs","3 KOs"
"229505","22","20",1,"0 KOs","1 KOs"
"37195","25","14",5,"13 KOs","4 KOs"
"374093","19","9",2,"12 KOs","5 KOs"
"216475","12","6",2,"6 KOs","0 KOs"
"707625","16","6",1,"10 KOs","1 KOs"
"670273","12","0",3,"2 KOs","0 KOs"
"76336","12","1",0,"7 KOs","1 KOs"
"198906","9","7",1,"4 KOs","1 KOs"
"48911","26","3",0,"7 KOs","2 KOs"
"125596","12","16",2,"2 KOs","5 KOs"
"492272","20","10",2,"14 KOs","7 KOs"
"56014","7","14",3,"0 KOs","3 KOs"
"150067","25","14",6,"11 KOs","6 KOs"
"103282","14","5",0,"10 KOs","2 KOs"
"194714","19","11",3,"9 KOs","3 KOs"
